LeadID,SignupDate,CustomerID,ProductID,Branch,Region,SourceChannel,Campaign,LeadStatus,IsConverted,ConvertedTransactionID
3510,2024-02-01,49619,184,CT1,North,Tiktok Ads,Tet2024,Calling,0,
3511,2024-04-19,22126,172,HCM2,Central,Facebook Ads,12.12,NoAnswer,0,
3512,2024-07-24,99131,185,CT1,North,Facebook Ads,11.11,Converted,1,2344.0
3513,2024-09-18,74926,134,HCM2,North,Website SEO,11.11,Cancelled,0,
3514,2024-10-03,50633,32,DN1,South,Google Ads,Tet2024,Converted,1,684.0
3515,2024-09-23,87654,108,DN1,Central,Facebook Ads,BackToSchool,Converted,1,876.0
3516,2024-09-16,13317,114,HCM1,North,Website SEO,12.12,NoAnswer,0,
3517,2024-03-30,54980,146,DN1,Central,Tiktok Ads,SummerSale,Converted,1,1963.0
3518,2024-05-08,54115,68,HN1,Central,Website SEO,Tet2024,Calling,0,
3519,2024-03-22,71646,127,CT1,South,Website SEO,12.12,New,0,
3520,2024-12-23,53158,135,CT1,South,Zalo OA,11.11,Converted,1,219.0
3521,2024-02-25,65963,114,HCM2,Central,Google Ads,11.11,NoAnswer,0,
3522,2024-04-14,57631,8,DN1,South,Google Ads,Tet2024,Converted,1,450.0
3523,2024-01-13,59316,64,HCM1,South,Email Marketing,12.12,Converted,1,504.0
3524,2024-06-19,69342,135,HCM1,North,Tiktok Ads,11.11,New,0,
3525,2024-12-12,25504,41,HCM1,South,Email Marketing,Tet2024,Converted,1,1289.0
3526,2024-12-02,78593,40,HN1,South,Website SEO,FlashSaleWeekend,Calling,0,
3527,2024-09-27,36660,3,DN1,North,Tiktok Ads,Tet2024,NoAnswer,0,
3528,2024-06-26,47196,145,HCM1,North,Tiktok Ads,SummerSale,NoAnswer,0,
3529,2024-05-18,75938,194,HN1,Central,Google Ads,Tet2024,NoAnswer,0,
3530,2024-06-03,18605,110,CT1,South,Google Ads,FlashSaleWeekend,New,0,
3531,2024-11-13,67388,114,HCM2,North,Google Ads,12.12,Converted,1,1269.0
3532,2024-01-24,91297,112,DN1,South,Facebook Ads,12.12,Calling,0,
3533,2024-02-15,65501,180,DN1,Central,Website SEO,11.11,Converted,1,1633.0
3534,2024-01-06,63309,150,CT1,South,Tiktok Ads,NewProductLaunch,Cancelled,0,
3535,2024-12-08,37043,4,DN1,South,Website SEO,SummerSale,Cancelled,0,
3536,2024-02-27,43635,134,DN1,South,Tiktok Ads,12.12,Calling,0,
3537,2024-01-31,89315,166,DN1,North,Tiktok Ads,11.11,Converted,1,753.0
3538,2024-05-22,90691,26,DN1,North,Email Marketing,11.11,NoAnswer,0,
3539,2024-10-22,43132,139,HN1,Central,Tiktok Ads,SummerSale,Cancelled,0,
3540,2024-04-10,99387,17,HN1,South,Tiktok Ads,SummerSale,NoAnswer,0,
3541,2024-03-23,25366,92,HCM2,Central,Zalo OA,11.11,Converted,1,2673.0
3542,2024-12-28,82107,31,DN1,Central,Zalo OA,FlashSaleWeekend,Calling,0,
3543,2024-05-29,72580,163,CT1,North,Email Marketing,NewProductLaunch,Converted,1,2589.0
3544,2024-09-29,67889,144,HCM1,South,Facebook Ads,FlashSaleWeekend,New,0,
3545,2024-05-18,89553,107,HCM2,South,Google Ads,BackToSchool,Converted,1,1973.0
3546,2023-12-21,49236,146,HCM1,Central,Tiktok Ads,FlashSaleWeekend,NoAnswer,0,
3547,2024-06-27,14150,111,HCM1,South,Website SEO,11.11,New,0,
3548,2024-02-08,29423,101,DN1,North,Zalo OA,SummerSale,New,0,
3549,2024-10-30,14137,112,CT1,Central,Google Ads,Tet2024,Converted,1,834.0
3550,2024-06-24,39992,62,HCM1,Central,Facebook Ads,Tet2024,Calling,0,
3551,2024-01-30,54921,112,HCM1,North,Google Ads,SummerSale,Converted,1,212.0
3552,2024-05-10,89369,155,HCM2,North,Tiktok Ads,FlashSaleWeekend,Calling,0,
3553,2024-09-14,76917,163,CT1,North,Google Ads,SummerSale,New,0,
3554,2024-05-19,83690,116,CT1,North,Tiktok Ads,BackToSchool,New,0,
3555,2024-07-03,44235,173,HCM1,North,Email Marketing,12.12,Cancelled,0,
3556,2024-04-18,88975,35,CT1,North,Zalo OA,SummerSale,Converted,1,1909.0
3557,2024-10-14,29122,28,HCM2,Central,Zalo OA,Tet2024,Converted,1,1348.0
3558,2024-12-17,33956,103,HCM2,South,Tiktok Ads,NewProductLaunch,Converted,1,1272.0
3559,2024-10-03,73879,125,HCM2,South,Website SEO,SummerSale,Converted,1,2718.0
3560,2024-02-16,68560,102,DN1,Central,Zalo OA,BackToSchool,Cancelled,0,
3561,2024-11-03,92800,137,HCM1,South,Website SEO,NewProductLaunch,Converted,1,2452.0
3562,2024-06-07,78685,143,CT1,South,Tiktok Ads,BackToSchool,Calling,0,
3563,2024-04-08,34660,21,HCM2,Central,Email Marketing,NewProductLaunch,Converted,1,1842.0
3564,2024-07-05,96064,52,HCM1,South,Tiktok Ads,SummerSale,NoAnswer,0,
3565,2024-10-30,11168,163,HCM1,South,Email Marketing,Tet2024,Converted,1,1691.0
3566,2024-01-14,55124,97,DN1,Central,Zalo OA,NewProductLaunch,Converted,1,1464.0
3567,2024-04-05,45897,51,CT1,South,Website SEO,11.11,Converted,1,1257.0
3568,2024-12-13,25032,83,CT1,North,Tiktok Ads,12.12,New,0,
3569,2024-11-03,62797,55,HCM2,Central,Zalo OA,BackToSchool,NoAnswer,0,
3570,2024-12-24,45294,77,HCM2,South,Email Marketing,NewProductLaunch,New,0,
3571,2024-11-22,53827,127,HCM1,South,Tiktok Ads,BackToSchool,Converted,1,1643.0
3572,2024-02-19,13516,172,CT1,North,Email Marketing,Tet2024,Converted,1,1000.0
3573,2024-02-27,29751,193,CT1,Central,Google Ads,BackToSchool,Calling,0,
3574,2024-01-28,40373,93,HCM2,Central,Email Marketing,BackToSchool,NoAnswer,0,
3575,2024-08-30,40270,88,HN1,South,Google Ads,11.11,Calling,0,
3576,2024-05-16,20386,80,HCM1,North,Zalo OA,BackToSchool,Converted,1,2364.0
3577,2024-05-17,74817,153,CT1,North,Tiktok Ads,NewProductLaunch,New,0,
3578,2024-12-11,75184,92,DN1,North,Zalo OA,BackToSchool,Converted,1,2991.0
3579,2024-08-04,89693,47,DN1,North,Facebook Ads,SummerSale,Calling,0,
3580,2024-02-03,47879,184,HN1,North,Email Marketing,BackToSchool,NoAnswer,0,
3581,2024-10-15,59597,38,HCM2,North,Zalo OA,SummerSale,Converted,1,2961.0
3582,2024-09-01,49132,139,HCM2,Central,Zalo OA,12.12,Cancelled,0,
3583,2024-10-24,13626,195,HCM2,South,Google Ads,BackToSchool,Calling,0,
3584,2024-04-17,95936,15,DN1,South,Email Marketing,FlashSaleWeekend,NoAnswer,0,
3585,2024-08-15,91515,1,HCM2,North,Google Ads,12.12,Calling,0,
3586,2024-01-13,87065,135,DN1,Central,Tiktok Ads,FlashSaleWeekend,Converted,1,2492.0
3587,2024-04-14,65390,1,HN1,Central,Zalo OA,BackToSchool,Calling,0,
3588,2024-04-17,26645,49,HCM1,North,Email Marketing,NewProductLaunch,Converted,1,1232.0
3589,2024-01-20,64144,96,CT1,South,Zalo OA,FlashSaleWeekend,Cancelled,0,
3590,2024-06-01,23382,157,HN1,North,Tiktok Ads,SummerSale,Converted,1,1300.0
3591,2024-04-16,14025,26,DN1,Central,Website SEO,12.12,Converted,1,497.0
3592,2024-12-05,53226,87,HN1,North,Tiktok Ads,12.12,Converted,1,773.0
3593,2024-01-18,89380,173,CT1,South,Google Ads,SummerSale,Converted,1,2422.0
3594,2024-03-10,79711,93,HCM1,South,Google Ads,11.11,NoAnswer,0,
3595,2024-04-26,84710,102,CT1,Central,Zalo OA,BackToSchool,NoAnswer,0,
3596,2024-06-27,13443,71,DN1,North,Google Ads,BackToSchool,Converted,1,32.0
3597,2024-09-13,31395,140,CT1,North,Email Marketing,NewProductLaunch,NoAnswer,0,
3598,2024-07-02,20725,95,HN1,Central,Tiktok Ads,11.11,New,0,
3599,2024-12-17,43461,160,HCM2,North,Zalo OA,11.11,Calling,0,
3600,2024-09-24,51115,118,HN1,Central,Tiktok Ads,FlashSaleWeekend,Cancelled,0,
3601,2024-02-29,93732,148,DN1,North,Tiktok Ads,NewProductLaunch,NoAnswer,0,
3602,2024-02-11,89790,119,HCM1,South,Zalo OA,12.12,Cancelled,0,
3603,2024-04-18,89557,51,CT1,Central,Website SEO,SummerSale,New,0,
3604,2024-04-01,81260,81,HCM1,North,Google Ads,12.12,Converted,1,368.0
3605,2024-07-25,38690,36,DN1,North,Facebook Ads,Tet2024,New,0,
3606,2024-09-17,11407,67,CT1,North,Facebook Ads,NewProductLaunch,Converted,1,166.0
3607,2024-02-20,83568,129,HN1,Central,Facebook Ads,SummerSale,Cancelled,0,
3608,2024-02-21,68560,114,HN1,South,Google Ads,12.12,Converted,1,602.0
3609,2024-05-27,57340,155,DN1,North,Website SEO,12.12,NoAnswer,0,
3610,2024-10-14,27794,111,CT1,Central,Tiktok Ads,11.11,Cancelled,0,
3611,2024-05-24,29881,168,HN1,North,Zalo OA,NewProductLaunch,NoAnswer,0,
3612,2024-12-13,96292,142,DN1,South,Website SEO,Tet2024,NoAnswer,0,
3613,2024-11-20,59703,100,DN1,South,Facebook Ads,BackToSchool,Converted,1,1237.0
3614,2024-10-18,54354,197,HCM1,South,Email Marketing,NewProductLaunch,Converted,1,2022.0
3615,2024-12-27,88462,109,HN1,Central,Google Ads,Tet2024,New,0,
3616,2024-11-21,24390,120,CT1,North,Google Ads,Tet2024,Cancelled,0,
3617,2024-01-25,97475,79,HN1,Central,Zalo OA,NewProductLaunch,New,0,
3618,2024-12-02,37307,134,HN1,North,Email Marketing,SummerSale,Calling,0,
3619,2024-04-01,34502,161,HN1,Central,Tiktok Ads,NewProductLaunch,New,0,
3620,2024-02-03,32486,183,DN1,North,Website SEO,12.12,Converted,1,2334.0
3621,2024-08-20,48258,19,HCM2,Central,Email Marketing,FlashSaleWeekend,NoAnswer,0,
3622,2024-11-19,67716,127,HCM2,North,Website SEO,11.11,Converted,1,512.0
3623,2024-12-31,91494,29,HCM1,Central,Website SEO,12.12,Converted,1,2273.0
3624,2024-01-04,92768,189,HN1,South,Tiktok Ads,Tet2024,Converted,1,2554.0
3625,2024-10-09,20748,198,HCM2,Central,Tiktok Ads,Tet2024,Cancelled,0,
3626,2024-05-01,72785,24,HCM1,South,Tiktok Ads,BackToSchool,Converted,1,1757.0
3627,2024-12-07,86050,151,DN1,South,Zalo OA,Tet2024,Converted,1,1778.0
3628,2024-11-02,32738,10,HN1,North,Google Ads,FlashSaleWeekend,Calling,0,
3629,2024-03-15,84231,182,CT1,South,Facebook Ads,BackToSchool,Calling,0,
3630,2024-09-19,83606,105,DN1,South,Tiktok Ads,Tet2024,Converted,1,1540.0
3631,2024-04-17,51662,169,HCM1,North,Google Ads,Tet2024,Converted,1,938.0
3632,2024-04-03,92234,177,DN1,Central,Tiktok Ads,NewProductLaunch,Calling,0,
3633,2024-12-02,25123,145,CT1,Central,Facebook Ads,NewProductLaunch,Calling,0,
3634,2024-05-01,35616,184,DN1,South,Email Marketing,11.11,Cancelled,0,
3635,2024-09-12,21182,173,HCM1,Central,Tiktok Ads,12.12,NoAnswer,0,
3636,2024-03-22,72013,158,CT1,South,Google Ads,SummerSale,Calling,0,
3637,2024-08-22,41331,172,CT1,Central,Zalo OA,11.11,NoAnswer,0,
3638,2024-11-16,56098,55,DN1,Central,Email Marketing,Tet2024,Converted,1,481.0
3639,2024-03-27,36128,147,CT1,Central,Email Marketing,11.11,Converted,1,516.0
3640,2024-07-15,41556,157,DN1,South,Email Marketing,NewProductLaunch,Converted,1,1664.0
3641,2024-08-19,97505,2,HN1,North,Facebook Ads,12.12,New,0,
3642,2024-05-14,31876,164,CT1,Central,Google Ads,Tet2024,Converted,1,146.0
3643,2024-08-20,18949,147,DN1,Central,Website SEO,Tet2024,NoAnswer,0,
3644,2024-09-14,61962,135,HN1,Central,Website SEO,11.11,Calling,0,
3645,2024-05-27,81206,154,CT1,South,Website SEO,12.12,Converted,1,1387.0
3646,2024-11-19,34099,111,HN1,North,Zalo OA,FlashSaleWeekend,New,0,
3647,2023-12-22,22716,38,CT1,South,Tiktok Ads,BackToSchool,New,0,
3648,2024-09-23,62611,131,HCM1,Central,Tiktok Ads,FlashSaleWeekend,New,0,
3649,2023-12-19,48885,102,HCM1,South,Tiktok Ads,SummerSale,Calling,0,
3650,2024-05-07,63144,194,DN1,Central,Zalo OA,12.12,Converted,1,602.0
3651,2024-03-24,75220,95,HCM2,Central,Website SEO,11.11,Converted,1,49.0
3652,2024-05-26,17837,92,HCM1,South,Email Marketing,FlashSaleWeekend,Converted,1,1903.0
3653,2024-12-22,59355,71,HCM2,Central,Tiktok Ads,11.11,Converted,1,2589.0
3654,2024-05-09,57299,171,HN1,Central,Email Marketing,SummerSale,Converted,1,2204.0
3655,2024-02-16,29159,190,HN1,North,Email Marketing,Tet2024,Converted,1,775.0
3656,2024-03-14,61012,199,HCM2,South,Zalo OA,Tet2024,NoAnswer,0,
3657,2024-04-09,69305,24,DN1,South,Zalo OA,BackToSchool,Converted,1,1464.0
3658,2024-12-02,97096,167,CT1,Central,Google Ads,11.11,Cancelled,0,
3659,2024-09-06,27106,68,HCM2,Central,Tiktok Ads,SummerSale,Converted,1,650.0
3660,2024-10-19,68123,128,HCM2,South,Website SEO,11.11,NoAnswer,0,
3661,2024-06-04,18720,93,HCM2,South,Facebook Ads,NewProductLaunch,Converted,1,1081.0
3662,2024-01-30,47661,44,HCM2,South,Zalo OA,11.11,Converted,1,175.0
3663,2024-05-02,97318,133,HCM2,Central,Email Marketing,11.11,Converted,1,1238.0
3664,2024-08-16,31120,55,DN1,North,Google Ads,NewProductLaunch,Converted,1,2075.0
3665,2024-05-11,29790,158,HCM1,North,Facebook Ads,NewProductLaunch,Calling,0,
3666,2024-08-16,68655,29,CT1,Central,Zalo OA,FlashSaleWeekend,Calling,0,
3667,2023-12-19,69643,154,HCM1,Central,Google Ads,SummerSale,New,0,
3668,2024-06-15,57374,154,HCM2,Central,Email Marketing,FlashSaleWeekend,NoAnswer,0,
3669,2024-01-03,52907,37,HCM1,South,Tiktok Ads,Tet2024,Calling,0,
3670,2024-01-29,60071,115,DN1,Central,Google Ads,BackToSchool,Calling,0,
3671,2023-12-26,44812,181,HN1,South,Zalo OA,FlashSaleWeekend,Cancelled,0,
3672,2024-02-22,59570,158,HCM1,North,Tiktok Ads,NewProductLaunch,Converted,1,2875.0
3673,2023-12-31,60901,3,CT1,Central,Email Marketing,Tet2024,Converted,1,743.0
3674,2024-12-19,70186,122,DN1,Central,Website SEO,SummerSale,NoAnswer,0,
3675,2024-05-09,60251,43,HN1,South,Google Ads,12.12,New,0,
3676,2024-05-16,75171,7,DN1,South,Facebook Ads,11.11,New,0,
3677,2024-10-13,46160,125,HCM2,South,Email Marketing,SummerSale,New,0,
3678,2024-03-31,29156,49,HN1,North,Tiktok Ads,SummerSale,NoAnswer,0,
3679,2024-08-06,86208,121,CT1,North,Email Marketing,NewProductLaunch,Calling,0,
3680,2024-10-17,89980,73,HN1,Central,Tiktok Ads,BackToSchool,Calling,0,
3681,2024-11-30,82320,41,CT1,Central,Email Marketing,FlashSaleWeekend,Cancelled,0,
3682,2024-02-22,27929,106,HCM2,South,Website SEO,NewProductLaunch,Cancelled,0,
3683,2024-06-14,76606,77,CT1,North,Google Ads,11.11,Calling,0,
3684,2024-08-20,98442,182,DN1,Central,Facebook Ads,NewProductLaunch,Converted,1,892.0
3685,2024-07-29,72559,127,HCM1,South,Website SEO,11.11,Converted,1,597.0
3686,2024-03-25,64205,197,DN1,South,Google Ads,NewProductLaunch,Calling,0,
3687,2024-02-27,78475,91,DN1,North,Facebook Ads,12.12,NoAnswer,0,
3688,2024-07-17,74341,155,HN1,North,Email Marketing,BackToSchool,Cancelled,0,
3689,2024-07-04,52863,8,HCM2,Central,Facebook Ads,12.12,New,0,
3690,2024-06-23,91837,32,HCM1,Central,Zalo OA,Tet2024,New,0,
3691,2024-08-19,75439,64,CT1,South,Facebook Ads,BackToSchool,New,0,
3692,2024-08-12,17194,138,HN1,South,Google Ads,FlashSaleWeekend,New,0,
3693,2024-06-10,81387,13,HCM2,South,Website SEO,NewProductLaunch,Calling,0,
3694,2024-07-20,91914,191,HCM1,Central,Website SEO,SummerSale,Converted,1,1250.0
3695,2024-03-05,76214,93,DN1,North,Zalo OA,Tet2024,Calling,0,
3696,2024-03-15,39777,163,HCM2,Central,Google Ads,SummerSale,NoAnswer,0,
3697,2024-06-06,36183,61,HCM2,North,Facebook Ads,12.12,New,0,
3698,2024-08-09,37445,182,HCM2,Central,Zalo OA,FlashSaleWeekend,Calling,0,
3699,2024-08-30,77038,8,DN1,Central,Email Marketing,BackToSchool,Converted,1,1199.0
3700,2024-12-13,97201,29,CT1,North,Tiktok Ads,FlashSaleWeekend,Converted,1,1010.0
3701,2024-05-25,26198,95,HN1,Central,Email Marketing,Tet2024,Calling,0,
3702,2024-01-31,31411,41,CT1,Central,Google Ads,12.12,Converted,1,1708.0
3703,2024-11-07,60577,158,HCM1,South,Zalo OA,NewProductLaunch,Converted,1,2566.0
3704,2024-11-06,25867,149,HN1,North,Website SEO,SummerSale,Calling,0,
3705,2024-04-08,72501,11,HCM1,North,Zalo OA,NewProductLaunch,New,0,
3706,2024-11-15,24266,2,DN1,South,Tiktok Ads,11.11,Converted,1,2273.0
3707,2024-11-15,49422,178,CT1,North,Google Ads,FlashSaleWeekend,Calling,0,
3708,2024-12-17,45208,169,HCM2,South,Zalo OA,Tet2024,Cancelled,0,
3709,2024-07-26,41213,194,HN1,North,Email Marketing,SummerSale,New,0,
3710,2024-11-30,17367,131,HCM2,North,Facebook Ads,BackToSchool,Converted,1,246.0
3711,2024-11-06,89026,80,HCM1,North,Email Marketing,BackToSchool,Converted,1,1543.0
3712,2024-05-09,45362,179,HCM2,North,Google Ads,BackToSchool,Converted,1,1238.0
3713,2024-02-15,61588,196,HCM2,South,Zalo OA,12.12,Converted,1,2976.0
3714,2024-10-03,48285,87,DN1,South,Email Marketing,BackToSchool,Converted,1,1614.0
3715,2024-11-01,84755,153,DN1,North,Zalo OA,SummerSale,Converted,1,1725.0
3716,2024-11-03,81846,158,CT1,Central,Email Marketing,FlashSaleWeekend,Converted,1,953.0
3717,2023-12-27,46307,106,HCM1,South,Google Ads,FlashSaleWeekend,Converted,1,2867.0
3718,2024-06-20,90280,139,DN1,North,Website SEO,FlashSaleWeekend,New,0,
3719,2024-09-26,29867,17,DN1,South,Email Marketing,12.12,Converted,1,283.0
3720,2024-07-09,66523,154,CT1,Central,Facebook Ads,11.11,Converted,1,2621.0
3721,2024-04-06,94161,23,HN1,Central,Email Marketing,BackToSchool,Converted,1,2430.0
3722,2024-01-05,16378,184,CT1,Central,Google Ads,FlashSaleWeekend,Converted,1,1941.0
3723,2024-11-27,94685,180,HCM2,North,Email Marketing,BackToSchool,Converted,1,172.0
3724,2024-07-15,86958,48,HCM2,North,Facebook Ads,12.12,Converted,1,1245.0
3725,2024-06-02,37926,20,DN1,Central,Facebook Ads,BackToSchool,Cancelled,0,
3726,2024-11-01,23180,2,DN1,South,Google Ads,11.11,NoAnswer,0,
3727,2024-02-06,46931,88,CT1,South,Zalo OA,12.12,NoAnswer,0,
3728,2024-10-07,34014,31,CT1,Central,Email Marketing,12.12,New,0,
3729,2024-10-29,89872,155,HCM1,North,Website SEO,Tet2024,New,0,
3730,2024-04-18,68502,130,HCM2,South,Facebook Ads,12.12,New,0,
3731,2024-09-16,97736,78,CT1,South,Facebook Ads,BackToSchool,Cancelled,0,
3732,2024-07-05,15470,4,HN1,South,Email Marketing,12.12,Converted,1,601.0
3733,2024-06-25,24953,141,HCM1,North,Zalo OA,BackToSchool,Calling,0,
3734,2024-05-31,48507,163,CT1,Central,Email Marketing,BackToSchool,Converted,1,2024.0
3735,2024-05-14,16523,128,DN1,North,Google Ads,FlashSaleWeekend,Converted,1,467.0
3736,2024-01-18,96923,194,CT1,South,Website SEO,12.12,Cancelled,0,
3737,2024-06-15,67190,134,DN1,Central,Email Marketing,Tet2024,Calling,0,
3738,2024-09-25,57761,31,DN1,North,Facebook Ads,BackToSchool,Converted,1,2593.0
3739,2024-02-09,41169,138,HCM2,Central,Facebook Ads,FlashSaleWeekend,Converted,1,2537.0
3740,2024-07-23,55641,21,HCM2,South,Google Ads,Tet2024,Calling,0,
3741,2024-10-12,32990,23,CT1,North,Zalo OA,Tet2024,NoAnswer,0,
3742,2024-05-25,39661,131,CT1,Central,Email Marketing,12.12,Cancelled,0,
3743,2024-01-02,23419,160,HN1,North,Tiktok Ads,NewProductLaunch,Cancelled,0,
3744,2024-12-18,24457,148,HCM1,South,Zalo OA,FlashSaleWeekend,New,0,
3745,2024-09-03,77600,29,HCM1,Central,Facebook Ads,NewProductLaunch,Cancelled,0,
3746,2024-09-21,86102,105,CT1,South,Email Marketing,BackToSchool,Converted,1,802.0
3747,2024-04-05,43085,52,HCM2,Central,Facebook Ads,SummerSale,Converted,1,341.0
3748,2024-11-05,60654,115,HN1,South,Website SEO,NewProductLaunch,Converted,1,704.0
3749,2024-01-13,16130,174,HCM1,South,Zalo OA,FlashSaleWeekend,Converted,1,2455.0
3750,2024-04-27,12042,162,CT1,North,Tiktok Ads,12.12,Converted,1,853.0
3751,2024-02-19,80134,101,HCM2,South,Website SEO,FlashSaleWeekend,Converted,1,306.0
3752,2024-02-17,52982,84,HCM2,North,Tiktok Ads,12.12,Calling,0,
3753,2024-10-01,75185,61,HCM2,South,Website SEO,NewProductLaunch,Calling,0,
3754,2024-01-08,43477,125,DN1,South,Zalo OA,SummerSale,Converted,1,874.0
3755,2024-01-20,62709,71,HCM2,South,Facebook Ads,11.11,Converted,1,1582.0
3756,2023-12-15,38716,70,CT1,Central,Tiktok Ads,BackToSchool,Cancelled,0,
3757,2024-01-20,88137,139,HN1,North,Zalo OA,FlashSaleWeekend,NoAnswer,0,
3758,2024-05-03,46018,108,CT1,Central,Tiktok Ads,11.11,Converted,1,1686.0
3759,2024-08-02,18061,191,HCM2,North,Zalo OA,11.11,NoAnswer,0,
3760,2024-04-28,18609,21,HN1,South,Website SEO,Tet2024,New,0,
3761,2024-06-19,45371,131,HCM1,Central,Zalo OA,Tet2024,Converted,1,2589.0
3762,2024-04-20,93021,82,HCM1,North,Website SEO,BackToSchool,New,0,
3763,2024-07-02,30805,88,CT1,South,Facebook Ads,SummerSale,Converted,1,1636.0
3764,2024-04-19,17857,111,HN1,North,Website SEO,Tet2024,Converted,1,896.0
3765,2024-08-27,21620,10,CT1,North,Google Ads,FlashSaleWeekend,Calling,0,
3766,2024-05-26,18177,155,HN1,South,Facebook Ads,FlashSaleWeekend,Cancelled,0,
3767,2024-01-18,40111,12,HN1,Central,Email Marketing,NewProductLaunch,Calling,0,
3768,2024-06-25,98578,7,CT1,South,Email Marketing,FlashSaleWeekend,Calling,0,
3769,2024-06-22,94181,145,HN1,Central,Zalo OA,BackToSchool,Converted,1,1862.0
3770,2024-03-27,99941,193,HCM2,North,Zalo OA,12.12,Cancelled,0,
3771,2024-01-06,21826,192,HN1,North,Google Ads,11.11,Calling,0,
3772,2024-09-04,23890,114,HN1,North,Zalo OA,FlashSaleWeekend,Calling,0,
3773,2024-09-29,92428,26,CT1,Central,Facebook Ads,BackToSchool,NoAnswer,0,
3774,2024-08-30,68031,15,HCM1,South,Facebook Ads,12.12,New,0,
3775,2024-12-06,85020,33,DN1,Central,Website SEO,12.12,Converted,1,2100.0
3776,2024-02-27,15495,62,HN1,North,Tiktok Ads,Tet2024,NoAnswer,0,
3777,2024-12-03,38481,47,DN1,North,Zalo OA,12.12,New,0,
3778,2024-02-24,21267,95,HN1,South,Google Ads,SummerSale,New,0,
3779,2024-08-29,16743,35,CT1,Central,Email Marketing,12.12,Converted,1,1636.0
3780,2024-06-19,64800,193,CT1,North,Facebook Ads,12.12,New,0,
3781,2024-06-04,58773,76,HN1,Central,Facebook Ads,11.11,Converted,1,1499.0
3782,2024-09-29,67042,123,CT1,Central,Facebook Ads,SummerSale,NoAnswer,0,
3783,2024-01-28,59476,83,CT1,South,Tiktok Ads,BackToSchool,Converted,1,1413.0
3784,2024-02-13,38552,25,HN1,South,Tiktok Ads,SummerSale,Cancelled,0,
3785,2024-03-06,75242,57,HCM1,North,Zalo OA,SummerSale,Converted,1,1992.0
3786,2024-04-15,55772,32,HN1,South,Email Marketing,BackToSchool,Converted,1,2920.0
3787,2024-12-06,53730,63,HCM1,Central,Google Ads,11.11,Converted,1,2748.0
3788,2023-12-30,38948,12,CT1,South,Tiktok Ads,FlashSaleWeekend,Calling,0,
3789,2024-02-18,86311,63,HCM1,Central,Website SEO,12.12,Converted,1,2567.0
3790,2024-05-07,79093,77,CT1,North,Tiktok Ads,SummerSale,Converted,1,1213.0
3791,2024-12-23,79123,92,HCM1,Central,Facebook Ads,SummerSale,Cancelled,0,
3792,2024-05-24,26535,1,HCM1,South,Google Ads,FlashSaleWeekend,Cancelled,0,
3793,2024-08-04,76490,179,HN1,South,Zalo OA,BackToSchool,Converted,1,1660.0
3794,2024-12-28,56562,70,HCM1,North,Tiktok Ads,NewProductLaunch,New,0,
3795,2024-05-06,99080,136,CT1,South,Facebook Ads,FlashSaleWeekend,Converted,1,2196.0
3796,2024-12-06,68535,196,HN1,North,Website SEO,SummerSale,New,0,
3797,2024-06-19,51269,133,HCM1,North,Website SEO,Tet2024,NoAnswer,0,
3798,2024-10-31,90674,86,HN1,South,Zalo OA,12.12,Converted,1,1650.0
3799,2023-12-27,52462,39,DN1,Central,Zalo OA,12.12,NoAnswer,0,
3800,2024-06-15,13127,23,HN1,North,Tiktok Ads,FlashSaleWeekend,Converted,1,2282.0
3801,2024-04-03,33147,68,DN1,Central,Zalo OA,11.11,Converted,1,2727.0
3802,2024-09-29,55528,180,DN1,South,Email Marketing,FlashSaleWeekend,Converted,1,2684.0
3803,2024-10-04,87095,4,HN1,Central,Email Marketing,SummerSale,Converted,1,467.0
3804,2024-07-16,78931,126,CT1,Central,Facebook Ads,BackToSchool,Converted,1,557.0
3805,2024-04-12,76381,175,CT1,Central,Facebook Ads,Tet2024,Calling,0,
3806,2024-12-30,73749,21,CT1,Central,Facebook Ads,FlashSaleWeekend,Converted,1,836.0
3807,2024-02-07,48672,184,HCM2,South,Email Marketing,BackToSchool,Cancelled,0,
3808,2024-01-10,23731,105,DN1,South,Tiktok Ads,FlashSaleWeekend,Cancelled,0,
3809,2024-04-10,64512,66,HN1,Central,Tiktok Ads,SummerSale,Calling,0,
